index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Nuclear Generation Actual (in MW),Nuclear Generation Estimated (in MW),Hydro Generation Actual (in MW),Hydro Generation Estimated (in MW)
1916,21/9/2018,Northern,656.61,725.84,26.33,29.71,257.18,246.37
1917,21/9/2018,Western,1169.35,1294.60,14.07,29.75,62.03,26.24
1918,21/9/2018,Southern,631.54,609.09,46.83,21.35,95.33,87.94
1919,21/9/2018,Eastern,456.40,386.48,,,79.00,87.19
1920,21/9/2018,NorthEastern,30.22,27.10,,,31.18,23.37
1921,22/9/2018,Northern,656.61,546.35,26.33,29.80,257.18,258.63
1922,22/9/2018,Western,1189.57,1174.42,14.07,30.85,62.03,33.31
1923,22/9/2018,Southern,630.87,607.72,46.83,21.33,95.33,105.90
1924,22/9/2018,Eastern,456.40,402.19,,,79.00,90.41
1925,22/9/2018,NorthEastern,30.22,27.75,,,31.18,22.72
1926,23/9/2018,Northern,657.49,459.46,26.33,29.86,257.18,285.03
1927,23/9/2018,Western,1189.57,1121.92,14.07,32.10,62.03,57.70
1928,23/9/2018,Southern,641.37,628.28,46.83,21.33,95.33,97.00
1929,23/9/2018,Eastern,456.40,412.32,,,79.00,97.01
1930,23/9/2018,NorthEastern,30.22,27.51,,,31.18,22.96
1931,24/9/2018,Northern,657.49,476.06,26.33,29.59,257.18,317.83
1932,24/9/2018,Western,1189.57,1200.82,14.07,32.04,62.03,56.60
1933,24/9/2018,Southern,641.37,669.62,46.83,21.26,95.33,107.18
1934,24/9/2018,Eastern,456.40,409.62,,,79.00,92.63
1935,24/9/2018,NorthEastern,30.22,28.68,,,31.18,24.09
1936,25/9/2018,Northern,661.99,535.65,26.33,30.07,257.18,297.54
1937,25/9/2018,Western,1192.31,1241.03,14.07,32.24,62.03,60.22
1938,25/9/2018,Southern,641.37,667.33,46.83,20.34,95.33,98.91
1939,25/9/2018,Eastern,462.23,411.31,,,79.00,91.72
1940,25/9/2018,NorthEastern,30.22,27.49,,,31.18,27.15
1941,26/9/2018,Northern,661.99,582.01,26.33,26.39,257.18,294.40
1942,26/9/2018,Western,1213.93,1286.24,14.07,31.89,62.03,50.95
1943,26/9/2018,Southern,641.37,652.26,46.83,25.47,95.33,96.63
1944,26/9/2018,Eastern,462.23,423.29,,,79.00,86.24
1945,26/9/2018,NorthEastern,30.22,28.84,,,31.18,25.74
1946,27/9/2018,Northern,661.99,644.17,26.33,25.38,257.18,284.10
1947,27/9/2018,Western,1213.93,1274.07,14.07,33.42,62.03,57.41
1948,27/9/2018,Southern,641.37,644.39,46.83,31.76,95.33,95.98
1949,27/9/2018,Eastern,466.73,422.83,,,79.00,84.01
1950,27/9/2018,NorthEastern,30.22,27.92,,,31.18,24.67
1951,28/9/2018,Northern,661.99,684.78,26.33,25.42,257.18,267.54
1952,28/9/2018,Western,1213.93,1280.45,14.07,34.91,62.03,52.68
1953,28/9/2018,Southern,641.37,664.65,46.83,31.34,95.33,94.73
1954,28/9/2018,Eastern,466.73,423.77,,,79.00,90.62
1955,28/9/2018,NorthEastern,30.22,29.44,,,31.18,23.49
1956,29/9/2018,Northern,661.99,717.95,26.33,24.40,257.18,261.58
1957,29/9/2018,Western,1213.93,1289.91,14.07,34.83,62.03,44.01
1958,29/9/2018,Southern,641.37,658.84,46.83,31.05,95.33,89.58
1959,29/9/2018,Eastern,466.73,418.95,,,79.00,89.88
1960,29/9/2018,NorthEastern,30.22,29.21,,,31.18,23.06
1961,30/9/2018,Northern,661.99,709.58,26.33,25.44,257.18,256.07
1962,30/9/2018,Western,1213.93,1256.40,14.07,35.26,62.03,49.78
1963,30/9/2018,Southern,641.37,638.37,46.83,31.07,95.33,92.04
1964,30/9/2018,Eastern,467.79,397.99,,,79.00,87.53
1965,30/9/2018,NorthEastern,30.22,28.98,,,31.18,21.61
1966,1/10/2018,Northern,647.58,761.93,21.76,25.38,153.81,243.36
1967,1/10/2018,Western,1221.79,1312.85,17.12,35.27,40.20,35.69
1968,1/10/2018,Southern,632.48,615.65,46.77,30.99,74.80,102.26
1969,1/10/2018,Eastern,485.84,409.69,,,55.26,81.87
1970,1/10/2018,NorthEastern,31.58,27.14,,,21.86,21.00
1971,2/10/2018,Northern,647.58,755.16,21.76,28.97,153.81,238.66
1972,2/10/2018,Western,1232.47,1283.34,17.12,35.48,40.20,36.96
1973,2/10/2018,Southern,632.48,612.44,46.77,31.09,74.80,81.61
1974,2/10/2018,Eastern,485.84,414.87,,,55.26,83.32
1975,2/10/2018,NorthEastern,31.58,29.06,,,21.86,20.35
1976,3/10/2018,Northern,647.58,790.07,21.76,28.88,153.81,240.81
1977,3/10/2018,Western,1232.47,1325.10,17.12,35.33,40.20,36.38
1978,3/10/2018,Southern,628.48,633.93,68.74,30.74,74.80,102.74
1979,3/10/2018,Eastern,485.84,428.21,,,55.26,89.56
1980,3/10/2018,NorthEastern,31.58,29.26,,,21.86,21.54
1981,4/10/2018,Northern,647.58,813.52,21.76,25.38,153.81,233.89
1982,4/10/2018,Western,1232.47,1345.91,17.12,35.34,40.20,41.97
1983,4/10/2018,Southern,628.48,604.64,68.74,33.74,74.80,102.70
1984,4/10/2018,Eastern,485.84,420.27,,,55.26,90.78
1985,4/10/2018,NorthEastern,31.58,30.73,,,21.86,20.39
1986,5/10/2018,Northern,650.77,801.68,21.76,29.03,153.81,229.77
1987,5/10/2018,Western,1232.47,1330.33,17.12,22.17,40.20,38.67
1988,5/10/2018,Southern,628.48,621.60,68.74,34.65,74.80,95.98
1989,5/10/2018,Eastern,485.84,418.07,,,55.26,94.16
1990,5/10/2018,NorthEastern,31.58,30.84,,,21.86,19.32
1991,6/10/2018,Northern,650.77,768.30,21.76,26.38,153.81,224.34
1992,6/10/2018,Western,1232.47,1335.65,17.12,20.51,40.20,42.78
1993,6/10/2018,Southern,632.56,615.93,68.74,35.62,74.80,99.00
1994,6/10/2018,Eastern,485.84,427.52,,,55.26,93.80
1995,6/10/2018,NorthEastern,31.58,30.35,,,21.86,19.52
1996,7/10/2018,Northern,650.77,742.31,21.76,26.43,153.81,218.76
1997,7/10/2018,Western,1232.47,1319.45,17.12,18.41,40.20,40.21
1998,7/10/2018,Southern,632.56,608.78,68.74,34.88,74.80,84.85
1999,7/10/2018,Eastern,485.84,440.85,,,55.26,89.65
2000,7/10/2018,NorthEastern,31.58,30.26,,,21.86,18.63
2001,8/10/2018,Northern,650.77,775.52,21.76,30.11,153.81,209.20
2002,8/10/2018,Western,1246.64,1315.81,17.12,18.37,40.20,63.66
2003,8/10/2018,Southern,632.56,638.85,68.74,34.85,74.80,109.66
2004,8/10/2018,Eastern,485.84,467.98,,,55.26,85.83
2005,8/10/2018,NorthEastern,31.58,31.64,,,21.86,17.62
2006,9/10/2018,Northern,653.12,772.09,21.76,30.11,153.81,203.79
2007,9/10/2018,Western,1246.64,1318.28,17.12,18.37,40.20,68.15
2008,9/10/2018,Southern,632.56,629.48,68.74,34.85,74.80,110.97
2009,9/10/2018,Eastern,485.84,467.88,,,55.26,82.30
2010,9/10/2018,NorthEastern,31.58,31.35,,,21.86,17.62
2011,10/10/2018,Northern,653.12,802.30,21.76,29.93,153.81,207.83
2012,10/10/2018,Western,1246.64,1330.67,17.12,18.34,40.20,43.31
2013,10/10/2018,Southern,632.56,618.37,68.74,34.89,74.80,115.78
2014,10/10/2018,Eastern,485.84,485.95,,,55.26,75.28
2015,10/10/2018,NorthEastern,31.58,32.13,,,21.86,17.13
2016,11/10/2018,Northern,653.12,742.60,21.76,30.25,153.81,201.39
2017,11/10/2018,Western,1246.64,1362.35,17.12,19.25,40.20,27.52
2018,11/10/2018,Southern,637.18,608.11,68.74,34.84,74.80,104.73
2019,11/10/2018,Eastern,485.84,451.91,,,55.26,67.25
2020,11/10/2018,NorthEastern,31.58,32.13,,,21.86,16.58
2021,12/10/2018,Northern,650.64,689.40,21.76,30.92,153.81,196.90
2022,12/10/2018,Western,1246.64,1361.24,17.12,29.57,40.20,23.75
2023,12/10/2018,Southern,637.78,635.39,68.74,35.00,74.80,128.36
2024,12/10/2018,Eastern,485.84,447.86,,,55.26,64.59
2025,12/10/2018,NorthEastern,31.58,31.08,,,21.86,17.57
2026,13/10/2018,Northern,652.27,669.66,21.76,35.16,153.81,189.58
2027,13/10/2018,Western,1250.27,1345.94,17.12,33.18,40.20,20.94
2028,13/10/2018,Southern,637.78,631.52,68.74,34.87,74.80,132.00
2029,13/10/2018,Eastern,481.42,470.32,,,55.26,60.76
2030,13/10/2018,NorthEastern,31.58,31.29,,,21.86,18.31
2031,14/10/2018,Northern,652.27,623.41,21.76,33.18,153.81,186.28
2032,14/10/2018,Western,1250.27,1323.98,17.12,33.50,40.20,21.47
2033,14/10/2018,Southern,637.78,628.10,68.74,35.03,74.80,111.61
2034,14/10/2018,Eastern,481.42,479.66,,,55.26,66.54
2035,14/10/2018,NorthEastern,31.58,31.06,,,21.86,19.98
2036,15/10/2018,Northern,648.53,658.97,21.76,29.73,153.81,180.11
2037,15/10/2018,Western,1250.27,1365.58,17.12,33.56,40.20,31.94
2038,15/10/2018,Southern,636.21,650.71,68.74,35.83,74.80,99.79
2039,15/10/2018,Eastern,481.42,477.19,,,55.26,69.69
2040,15/10/2018,NorthEastern,31.58,32.18,,,21.86,19.22
2041,16/10/2018,Northern,641.27,696.22,26.14,29.74,153.81,185.20
2042,16/10/2018,Western,1250.27,1349.64,17.12,35.10,40.20,39.05
2043,16/10/2018,Southern,630.12,638.28,68.74,35.87,74.80,93.96
2044,16/10/2018,Eastern,481.42,477.09,,,55.26,62.58
2045,16/10/2018,NorthEastern,31.58,32.06,,,21.86,19.37
2046,17/10/2018,Northern,641.27,704.89,26.14,30.71,153.81,179.93
2047,17/10/2018,Western,1250.27,1345.88,17.12,35.44,40.20,32.02
2048,17/10/2018,Southern,630.12,618.55,68.74,35.63,74.80,79.11
2049,17/10/2018,Eastern,484.42,478.79,,,55.26,64.36
2050,17/10/2018,NorthEastern,31.58,28.97,,,21.86,17.14
2051,18/10/2018,Northern,641.27,695.58,26.14,29.67,153.81,177.17
2052,18/10/2018,Western,1250.27,1292.18,17.12,35.36,40.20,27.71
2053,18/10/2018,Southern,630.12,567.83,68.74,25.08,74.80,63.63
2054,18/10/2018,Eastern,484.42,483.23,,,55.26,66.41
2055,18/10/2018,NorthEastern,31.58,32.20,,,21.86,16.35
2056,19/10/2018,Northern,645.59,671.21,26.14,30.85,153.81,173.77
2057,19/10/2018,Western,1247.52,1298.47,17.12,35.34,40.20,29.58
2058,19/10/2018,Southern,630.12,564.46,68.74,24.92,74.80,68.38
2059,19/10/2018,Eastern,484.42,469.26,,,55.26,65.08
2060,19/10/2018,NorthEastern,31.58,33.32,,,21.86,15.56
2061,20/10/2018,Northern,647.59,657.07,26.14,30.56,153.81,172.74
2062,20/10/2018,Western,1247.52,1345.47,17.12,35.18,40.20,31.80
2063,20/10/2018,Southern,630.12,578.73,68.74,24.84,74.80,82.82
2064,20/10/2018,Eastern,484.42,463.89,,,55.26,70.54
2065,20/10/2018,NorthEastern,31.58,34.03,,,21.86,15.62
2066,21/10/2018,Northern,645.29,665.63,26.14,30.84,153.81,168.73
2067,21/10/2018,Western,1247.52,1331.81,17.12,35.23,40.20,32.33
2068,21/10/2018,Southern,630.42,571.12,68.74,25.51,74.80,80.25
2069,21/10/2018,Eastern,484.42,453.43,,,55.26,66.66
2070,21/10/2018,NorthEastern,31.58,38.04,,,21.86,15.22
2071,22/10/2018,Northern,645.29,669.64,26.14,30.91,153.81,163.98
2072,22/10/2018,Western,1247.52,1370.10,17.12,35.19,40.20,37.29
2073,22/10/2018,Southern,630.42,578.75,68.74,35.80,74.80,109.89
2074,22/10/2018,Eastern,484.42,452.26,,,55.26,70.38
2075,22/10/2018,NorthEastern,31.58,35.56,,,21.86,16.01
2076,23/10/2018,Northern,645.66,694.64,26.14,29.89,153.81,165.73
2077,23/10/2018,Western,1247.52,1387.70,17.12,35.18,40.20,32.15
2078,23/10/2018,Southern,630.42,588.86,68.74,43.73,74.80,109.68
2079,23/10/2018,Eastern,484.42,455.06,,,55.26,67.69
2080,23/10/2018,NorthEastern,31.58,31.15,,,21.86,15.35
2081,24/10/2018,Northern,646.14,692.44,26.14,30.19,153.81,160.80
2082,24/10/2018,Western,1247.52,1393.40,17.12,35.12,40.20,30.24
2083,24/10/2018,Southern,630.42,604.77,68.74,46.32,74.80,96.64
2084,24/10/2018,Eastern,484.42,449.08,,,55.26,68.62
2085,24/10/2018,NorthEastern,31.58,31.27,,,21.86,15.08
2086,25/10/2018,Northern,646.14,691.85,26.14,30.26,153.81,160.72
2087,25/10/2018,Western,1247.52,1390.56,17.12,35.39,40.20,28.31
2088,25/10/2018,Southern,633.56,609.07,68.74,46.29,74.80,95.26
2089,25/10/2018,Eastern,484.42,446.89,,,55.26,60.66
2090,25/10/2018,NorthEastern,31.58,31.66,,,21.86,15.11
2091,26/10/2018,Northern,646.14,681.23,26.14,30.87,153.81,154.90
2092,26/10/2018,Western,1258.44,1358.71,17.12,37.32,40.20,25.11
2093,26/10/2018,Southern,646.73,594.18,68.74,44.26,74.80,89.60
2094,26/10/2018,Eastern,484.42,449.66,,,55.26,60.67
2095,26/10/2018,NorthEastern,31.58,32.14,,,21.86,15.18
2096,27/10/2018,Northern,646.14,665.25,26.14,30.91,153.81,156.30
2097,27/10/2018,Western,1258.44,1361.94,17.12,37.36,40.20,22.58
2098,27/10/2018,Southern,646.73,586.84,68.74,44.20,74.80,87.32
2099,27/10/2018,Eastern,484.42,454.06,,,55.26,57.68
2100,27/10/2018,NorthEastern,31.58,33.01,,,21.86,14.17
2101,28/10/2018,Northern,646.14,629.50,26.14,30.91,153.81,157.75
2102,28/10/2018,Western,1258.44,1287.20,17.12,37.54,40.20,14.94
2103,28/10/2018,Southern,646.73,584.23,68.74,44.38,74.80,80.39
2104,28/10/2018,Eastern,484.42,451.77,,,55.26,49.28
2105,28/10/2018,NorthEastern,31.58,33.75,,,21.86,12.85
2106,29/10/2018,Northern,648.71,644.40,26.14,29.84,153.81,155.78
2107,29/10/2018,Western,1262.44,1330.91,17.12,37.68,40.20,22.30
2108,29/10/2018,Southern,646.73,592.20,68.74,44.22,74.80,101.62
2109,29/10/2018,Eastern,482.31,453.45,,,55.26,53.02
2110,29/10/2018,NorthEastern,31.58,37.58,,,21.86,13.21
2111,30/10/2018,Northern,649.02,658.65,26.14,29.83,153.81,156.97
2112,30/10/2018,Western,1262.44,1338.00,17.12,38.08,40.20,22.64
2113,30/10/2018,Southern,646.73,598.76,68.74,45.28,74.80,108.71
2114,30/10/2018,Eastern,482.31,454.38,,,55.26,58.07
2115,30/10/2018,NorthEastern,31.58,38.58,,,21.86,13.08
2116,31/10/2018,Northern,657.02,662.95,26.14,29.89,153.81,152.14
2117,31/10/2018,Western,1262.44,1344.11,17.12,36.86,40.20,27.64
2118,31/10/2018,Southern,647.42,603.39,68.74,45.17,74.80,93.34
2119,31/10/2018,Eastern,482.31,471.80,,,55.26,58.00
2120,31/10/2018,NorthEastern,31.58,37.51,,,21.86,13.42
2121,1/11/2018,Northern,655.95,682.75,26.06,30.19,115.79,145.74
2122,1/11/2018,Western,1243.87,1330.75,28.14,35.30,40.29,25.10
2123,1/11/2018,Southern,625.78,608.55,62.90,43.68,59.93,85.60
2124,1/11/2018,Eastern,482.39,485.87,,,31.20,46.03
2125,1/11/2018,NorthEastern,31.75,36.11,,,14.37,11.71
2126,2/11/2018,Northern,659.28,691.00,26.06,30.19,115.79,147.91
2127,2/11/2018,Western,1243.87,1334.26,28.14,35.20,40.29,33.93
2128,2/11/2018,Southern,629.85,590.93,62.90,42.59,59.93,82.09
2129,2/11/2018,Eastern,482.39,488.04,,,31.20,48.42
2130,2/11/2018,NorthEastern,31.75,33.82,,,14.37,10.96
2131,3/11/2018,Northern,659.42,666.76,26.06,30.16,115.79,154.84
2132,3/11/2018,Western,1243.87,1321.97,28.14,36.50,40.29,40.64
2133,3/11/2018,Southern,629.85,562.06,62.90,42.71,59.93,74.83
2134,3/11/2018,Eastern,482.39,485.63,,,31.20,51.03
2135,3/11/2018,NorthEastern,31.75,34.16,,,14.37,8.97
2136,4/11/2018,Northern,661.61,611.83,26.06,31.24,115.79,161.99
2137,4/11/2018,Western,1243.87,1261.15,28.14,37.43,40.29,40.56
2138,4/11/2018,Southern,631.44,541.58,62.90,42.90,59.93,64.38
2139,4/11/2018,Eastern,482.39,479.00,,,31.20,50.70
2140,4/11/2018,NorthEastern,31.75,33.98,,,14.37,8.56
2141,5/11/2018,Northern,662.15,659.36,26.06,31.11,115.79,160.73
2142,5/11/2018,Western,1243.17,1293.61,28.14,37.47,40.29,23.35
2143,5/11/2018,Southern,631.44,581.45,62.90,42.71,59.93,83.91
2144,5/11/2018,Eastern,484.51,478.04,,,31.20,48.55
2145,5/11/2018,NorthEastern,31.75,33.84,,,14.37,10.30
2146,6/11/2018,Northern,650.55,663.89,26.06,31.34,115.79,159.52
2147,6/11/2018,Western,1243.17,1263.29,28.14,37.65,40.29,15.87
2148,6/11/2018,Southern,630.96,562.82,62.90,42.77,59.93,84.12
2149,6/11/2018,Eastern,484.51,477.69,,,31.20,40.83
2150,6/11/2018,NorthEastern,31.75,32.87,,,14.37,8.66
2151,7/11/2018,Northern,650.55,606.15,26.06,31.31,115.79,153.25
2152,7/11/2018,Western,1243.17,1179.01,28.14,38.11,40.29,8.70
2153,7/11/2018,Southern,630.96,519.67,62.90,42.75,59.93,59.51
2154,7/11/2018,Eastern,488.93,451.88,,,31.20,36.97
2155,7/11/2018,NorthEastern,31.75,35.95,,,14.37,7.95
2156,8/11/2018,Northern,650.55,525.83,26.06,30.41,115.79,156.09
2157,8/11/2018,Western,1243.17,1119.23,28.14,38.29,40.29,8.23
2158,8/11/2018,Southern,630.96,524.05,62.90,41.69,59.93,64.03
2159,8/11/2018,Eastern,488.93,458.67,,,31.20,36.89
2160,8/11/2018,NorthEastern,31.75,37.02,,,14.37,7.60
2161,9/11/2018,Northern,643.92,556.39,26.06,30.42,115.79,155.89
2162,9/11/2018,Western,1243.17,1167.11,28.14,38.31,40.29,10.91
2163,9/11/2018,Southern,620.83,546.78,62.90,41.55,59.93,85.46
2164,9/11/2018,Eastern,488.93,463.75,,,31.20,32.92
2165,9/11/2018,NorthEastern,31.75,37.62,,,14.37,7.65
2166,10/11/2018,Northern,629.42,584.24,26.06,30.37,115.79,155.79
2167,10/11/2018,Western,1243.17,1215.00,28.14,38.42,40.29,10.67
2168,10/11/2018,Southern,619.23,566.44,62.90,41.62,59.93,85.58
2169,10/11/2018,Eastern,478.82,455.26,,,31.20,35.24
2170,10/11/2018,NorthEastern,31.75,38.15,,,14.37,7.92
2171,11/11/2018,Northern,624.02,597.65,26.06,30.32,115.79,151.54
2172,11/11/2018,Western,1243.17,1216.99,28.14,38.70,40.29,13.37
2173,11/11/2018,Southern,619.23,569.17,62.90,41.33,59.93,64.36
2174,11/11/2018,Eastern,481.92,446.18,,,31.20,33.71
2175,11/11/2018,NorthEastern,31.75,38.40,,,14.37,8.08
2176,12/11/2018,Northern,624.02,607.00,26.06,30.82,115.79,149.34
2177,12/11/2018,Western,1243.17,1237.43,28.14,39.01,40.29,19.92
2178,12/11/2018,Southern,619.23,602.01,62.90,41.47,59.93,87.27
2179,12/11/2018,Eastern,471.04,472.94,,,31.20,32.97
2180,12/11/2018,NorthEastern,31.75,35.05,,,14.37,8.01
2181,13/11/2018,Northern,624.02,623.76,26.06,31.22,115.79,146.57
2182,13/11/2018,Western,1243.17,1262.10,28.14,39.04,40.29,20.41
2183,13/11/2018,Southern,619.23,610.33,62.90,40.53,59.93,83.38
2184,13/11/2018,Eastern,471.04,463.25,,,31.20,36.72
2185,13/11/2018,NorthEastern,31.75,37.32,,,14.37,7.93
2186,14/11/2018,Northern,624.02,618.02,26.06,31.08,115.79,144.74
2187,14/11/2018,Western,1242.38,1264.35,28.14,39.13,40.29,18.98
2188,14/11/2018,Southern,619.23,613.06,62.90,40.47,59.93,83.53
2189,14/11/2018,Eastern,471.04,455.28,,,31.20,38.92
2190,14/11/2018,NorthEastern,31.75,37.08,,,14.37,8.05
2191,15/11/2018,Northern,621.52,611.34,26.06,31.16,115.79,145.98
2192,15/11/2018,Western,1239.31,1248.29,28.14,39.11,40.29,16.87
2193,15/11/2018,Southern,619.23,594.14,62.90,40.53,59.93,77.00
2194,15/11/2018,Eastern,468.47,461.50,,,31.20,38.61
2195,15/11/2018,NorthEastern,31.75,38.57,,,14.37,8.40
2196,16/11/2018,Northern,628.65,607.26,30.59,31.41,115.79,143.32
2197,16/11/2018,Western,1239.31,1239.64,28.14,37.69,40.29,16.95
2198,16/11/2018,Southern,632.10,526.65,62.90,40.34,59.93,64.26
2199,16/11/2018,Eastern,459.14,479.94,,,31.20,36.89
2200,16/11/2018,NorthEastern,31.75,38.15,,,14.37,8.61
2201,17/11/2018,Northern,628.65,612.43,30.59,31.50,115.79,138.88
2202,17/11/2018,Western,1239.31,1269.19,28.14,36.96,40.29,22.84
2203,17/11/2018,Southern,632.10,538.23,62.90,41.75,59.93,71.79
2204,17/11/2018,Eastern,459.14,476.59,,,31.20,36.96
2205,17/11/2018,NorthEastern,31.75,38.89,,,14.37,10.20
2206,18/11/2018,Northern,626.01,599.06,30.59,31.40,115.79,133.12
2207,18/11/2018,Western,1239.31,1265.11,28.14,26.01,40.29,20.61
2208,18/11/2018,Southern,632.10,533.84,62.90,47.79,59.93,52.99
2209,18/11/2018,Eastern,459.14,468.30,,,31.20,34.04
2210,18/11/2018,NorthEastern,31.75,38.98,,,14.37,10.20
2211,19/11/2018,Northern,626.01,608.47,30.59,31.26,115.79,132.85
2212,19/11/2018,Western,1235.23,1292.24,28.14,26.06,40.29,26.66
2213,19/11/2018,Southern,632.10,556.08,62.90,41.80,59.93,65.88
2214,19/11/2018,Eastern,459.14,484.01,,,31.20,33.68
2215,19/11/2018,NorthEastern,31.75,38.72,,,14.37,7.96
2216,20/11/2018,Northern,600.75,606.90,30.59,31.09,115.79,138.36
2217,20/11/2018,Western,1229.02,1283.00,28.14,24.72,40.29,22.18
2218,20/11/2018,Southern,632.10,558.45,62.90,39.94,59.93,60.07
2219,20/11/2018,Eastern,459.14,488.21,,,31.20,34.48
2220,20/11/2018,NorthEastern,31.75,39.08,,,14.37,7.81
2221,21/11/2018,Northern,603.05,596.58,30.59,31.33,115.79,134.67
2222,21/11/2018,Western,1229.02,1299.51,28.14,23.87,40.29,21.41
2223,21/11/2018,Southern,632.10,550.11,62.90,35.86,59.93,60.61
2224,21/11/2018,Eastern,459.14,493.74,,,31.20,34.30
2225,21/11/2018,NorthEastern,31.75,38.06,,,14.37,8.22
2226,22/11/2018,Northern,603.05,606.07,30.59,31.40,115.79,130.23
2227,22/11/2018,Western,1229.02,1290.61,28.14,25.38,40.29,21.90
2228,22/11/2018,Southern,635.21,525.05,62.90,35.83,59.93,51.11
2229,22/11/2018,Eastern,459.14,485.07,,,31.20,42.05
2230,22/11/2018,NorthEastern,31.75,38.01,,,14.37,7.64
2231,23/11/2018,Northern,603.05,595.26,30.59,31.18,115.79,130.79
2232,23/11/2018,Western,1229.02,1250.76,28.14,25.59,40.29,22.52
2233,23/11/2018,Southern,635.21,543.21,62.90,35.81,59.93,59.30
2234,23/11/2018,Eastern,464.35,475.91,,,31.20,39.92
2235,23/11/2018,NorthEastern,31.75,38.71,,,14.37,8.07
2236,24/11/2018,Northern,603.05,601.95,30.59,31.40,115.79,130.07
2237,24/11/2018,Western,1233.10,1293.23,28.14,25.89,40.29,20.97
2238,24/11/2018,Southern,635.21,548.64,62.90,36.78,59.93,73.28
2239,24/11/2018,Eastern,464.35,451.79,,,31.20,39.32
2240,24/11/2018,NorthEastern,31.75,39.20,,,14.37,8.35
2241,25/11/2018,Northern,603.05,597.35,30.59,31.35,115.79,121.41
2242,25/11/2018,Western,1233.80,1280.42,28.14,26.11,40.29,18.18
2243,25/11/2018,Southern,644.04,523.35,62.90,36.86,59.93,59.37
2244,25/11/2018,Eastern,464.35,439.96,,,31.20,32.97
2245,25/11/2018,NorthEastern,31.75,37.58,,,14.37,8.54
2246,26/11/2018,Northern,608.29,600.93,30.59,31.34,115.79,124.04
2247,26/11/2018,Western,1233.80,1305.09,28.14,26.09,40.29,21.25
2248,26/11/2018,Southern,647.44,537.09,62.90,36.86,59.93,67.36
2249,26/11/2018,Eastern,464.35,450.74,,,31.20,34.36
2250,26/11/2018,NorthEastern,31.75,38.03,,,14.37,7.96
2251,27/11/2018,Northern,608.29,610.01,30.59,31.38,115.79,125.62
2252,27/11/2018,Western,1233.80,1296.09,28.14,26.15,40.29,27.20
2253,27/11/2018,Southern,647.44,546.37,62.90,36.96,59.93,61.89
2254,27/11/2018,Eastern,464.35,455.87,,,31.20,36.59
2255,27/11/2018,NorthEastern,31.75,38.42,,,14.37,7.79
2256,28/11/2018,Northern,608.29,608.10,30.59,31.36,115.79,117.44
2257,28/11/2018,Western,1233.80,1275.15,28.14,26.10,40.29,19.71
2258,28/11/2018,Southern,647.44,549.89,62.90,35.89,59.93,59.33
2259,28/11/2018,Eastern,464.35,469.73,,,31.20,31.62
2260,28/11/2018,NorthEastern,31.75,39.01,,,14.37,7.31
2261,29/11/2018,Northern,608.29,614.89,30.59,31.41,115.79,116.09
2262,29/11/2018,Western,1233.80,1261.56,28.14,26.18,40.29,22.83
2263,29/11/2018,Southern,647.44,569.46,62.90,36.02,59.93,68.69
2264,29/11/2018,Eastern,464.35,465.87,,,31.20,35.44
2265,29/11/2018,NorthEastern,31.75,37.54,,,14.37,7.47
2266,30/11/2018,Northern,618.29,625.32,30.59,31.52,115.79,118.45
2267,30/11/2018,Western,1234.59,1249.70,28.14,26.24,40.29,23.40
2268,30/11/2018,Southern,649.04,571.57,62.90,36.93,59.93,68.24
2269,30/11/2018,Eastern,470.02,469.23,,,31.20,32.91
2270,30/11/2018,NorthEastern,31.75,32.80,,,14.37,7.90
2271,1/12/2018,Northern,611.00,601.64,26.24,28.55,103.54,114.80
2272,1/12/2018,Western,1176.98,1253.63,17.12,26.27,36.84,25.78
2273,1/12/2018,Southern,631.01,556.80,65.10,36.50,56.93,62.16
2274,1/12/2018,Eastern,464.61,468.82,,,22.67,29.79
2275,1/12/2018,NorthEastern,31.65,33.70,,,11.10,6.98
2276,2/12/2018,Northern,611.00,547.77,26.24,31.65,103.54,112.94
2277,2/12/2018,Western,1193.24,1248.21,17.12,26.27,36.84,17.33
2278,2/12/2018,Southern,631.01,521.53,65.10,36.92,56.93,51.99
2279,2/12/2018,Eastern,458.92,472.50,,,22.67,24.02
2280,2/12/2018,NorthEastern,31.65,34.99,,,11.10,6.96
2281,3/12/2018,Northern,611.00,580.07,26.24,30.88,103.54,115.16
2282,3/12/2018,Western,1193.24,1270.27,17.12,26.28,36.84,25.44
2283,3/12/2018,Southern,631.01,542.37,65.10,36.95,56.93,68.19
2284,3/12/2018,Eastern,458.92,462.47,,,22.67,26.72
2285,3/12/2018,NorthEastern,31.65,33.28,,,11.10,6.96
2286,4/12/2018,Northern,617.57,597.95,26.24,28.55,103.54,114.60
2287,4/12/2018,Western,1193.24,1267.96,17.12,26.28,36.84,23.47
